@relation area_under_roc_curve

@attribute task_id numeric
@attribute weka.A1DE numeric
@attribute weka.AdaBoostM1_DecisionStump numeric
@attribute weka.Bagging_REPTree numeric
@attribute weka.BayesNet_K2 numeric
@attribute weka.BFTree numeric
@attribute weka.ConjunctiveRule numeric
@attribute weka.Dagging_DecisionStump numeric
@attribute weka.DecisionStump numeric
@attribute weka.DecisionTable_BestFirst numeric
@attribute weka.END_ND_J48 numeric
@attribute weka.FT numeric
@attribute weka.FURIA numeric
@attribute weka.Grading_ZeroR numeric
@attribute weka.HoeffdingTree numeric
@attribute weka.HyperPipes numeric
@attribute weka.IB1 numeric
@attribute weka.IBk numeric
@attribute weka.J48 numeric
@attribute weka.J48graft numeric
@attribute weka.JRip numeric
@attribute weka.KStar numeric
@attribute weka.LADTree numeric
@attribute weka.LibLINEAR numeric
@attribute weka.LibSVM numeric
@attribute weka.LMT numeric
@attribute weka.Logistic numeric
@attribute weka.LogitBoost_DecisionStump numeric
@attribute weka.LWL_DecisionStump numeric
@attribute weka.MultiBoostAB_DecisionStump numeric
@attribute weka.NaiveBayes numeric
@attribute weka.NBTree numeric
@attribute weka.OLM numeric
@attribute weka.OneR numeric
@attribute weka.PART numeric
@attribute weka.RacedIncrementalLogitBoost_DecisionStump numeric
@attribute weka.RandomForest numeric
@attribute weka.RandomSubSpace_REPTree numeric
@attribute weka.RandomTree numeric
@attribute weka.RBFClassifier numeric
@attribute weka.REPTree numeric
@attribute weka.Ridor numeric
@attribute weka.RotationForest_PrincipalComponents_J48 numeric
@attribute weka.SimpleCart numeric
@attribute weka.SimpleLogistic numeric
@attribute weka.SMO_PolyKernel numeric
@attribute weka.SMO_RBFKernel numeric
@attribute weka.VFI numeric
@attribute weka.ZeroR numeric


@data
3688 , 0.997181 , 0.998299 , 0.998886 , 0.995648 , 0.9843 , 0.960461 , 0.984192 , 0.959969 , 0.997912 , 0.993172 , 0.986625 , 0.988005 , 0.5 , 0.992368 , 0.962947 , 0.96977 , 0.99419 , 0.993172 , 0.993055 , 0.986224 , 0.97093 , 0.99725 , 0.504824 , 0.67308 , 0.997853 , 0.994886 , 0.998557 , 0.98444 , 0.997094 , 0.99196 , 0.996884 , 0.372752 , 0.971933 , 0.996633 , 0.995897 , 0.998913 , 0.995057 , 0.976268 , 0.993032 , 0.995902 , 0.979107 , 0.998905 , 0.993268 , 0.99474 , 0.9606 , 0.974146 , 0.965912 , 0.499763 
3689 , 0.923826 , 0.964747 , 0.956075 , 0.916882 , 0.874717 , 0.748143 , 0.786537 , 0.696023 , 0.919175 , 0.872901 , 0.904488 , 0.919789 , 0.5 , 0.724307 , 0.486952 , 0.706447 , 0.791341 , 0.872901 , 0.880983 , 0.862008 , 0.859029 , 0.947048 , 0.6471 , 0.787465 , 0.950891 , 0.726746 , 0.959854 , 0.825843 , 0.959442 , 0.729636 , 0.905852 , 0.509835 , 0.787578 , 0.894153 , 0.490311 , 0.967355 , 0.953604 , 0.802952 , 0.74325 , 0.896518 , 0.857422 , 0.969253 , 0.879788 , 0.737872 , 0.644225 , 0.5 , 0.455147 , 0.490311 
3690 , 0.9355 , 0.940183 , 0.903025 , 0.904126 , 0.858578 , 0.848714 , 0.919797 , 0.817094 , 0.8966 , 0.864536 , 0.874352 , 0.864132 , 0.5 , 0.831577 , 0.878536 , 0.829723 , 0.910544 , 0.864536 , 0.855076 , 0.867182 , 0.898707 , 0.912303 , 0.762989 , 0.847526 , 0.9421 , 0.90518 , 0.939747 , 0.892741 , 0.942465 , 0.906931 , 0.896536 , 0.5 , 0.807912 , 0.885088 , 0.49161 , 0.93909 , 0.93703 , 0.819566 , 0.941609 , 0.881245 , 0.845759 , 0.947432 , 0.862167 , 0.9421 , 0.874907 , 0.840189 , 0.894239 , 0.49161 
3691 , 0.713656 , 0.666569 , 0.745316 , 0.64424 , 0.658803 , 0.589064 , 0.65105 , 0.57969 , 0.75703 , 0.726134 , 0.639187 , 0.694468 , 0.5 , 0.644029 , 0.5 , 0.643644 , 0.71527 , 0.726134 , 0.726134 , 0.654743 , 0.683026 , 0.69849 , 0.623034 , 0.615882 , 0.727189 , 0.654489 , 0.670064 , 0.630998 , 0.65321 , 0.644029 , 0.712818 , 0.499646 , 0.626342 , 0.71347 , 0.49499 , 0.731994 , 0.758055 , 0.634456 , 0.673379 , 0.698993 , 0.657158 , 0.767143 , 0.727947 , 0.65452 , 0.615882 , 0.561309 , 0.644649 , 0.49499 
3692 , 0.495473 , 0.532504 , 0.471745 , 0.495473 , 0.470755 , 0.524932 , 0.51229 , 0.525051 , 0.495473 , 0.499776 , 0.507631 , 0.500703 , 0.5 , 0.546437 , 0.504669 , 0.486258 , 0.507311 , 0.499776 , 0.499776 , 0.531687 , 0.461002 , 0.497841 , 0.520651 , 0.552379 , 0.540632 , 0.546944 , 0.502729 , 0.536114 , 0.523399 , 0.534434 , 0.4999 , 0.501428 , 0.51821 , 0.499772 , 0.495473 , 0.454695 , 0.494939 , 0.465183 , 0.535648 , 0.480193 , 0.498914 , 0.522573 , 0.486126 , 0.540632 , 0.549267 , 0.512468 , 0.496458 , 0.495473 
3694 , 0.763434 , 0.879394 , 0.891313 , 0.773939 , 0.765859 , 0.611111 , 0.747475 , 0.636768 , 0.74 , 0.753737 , 0.897576 , 0.839596 , 0.5 , 0.850505 , 0.493535 , 0.724242 , 0.867475 , 0.753737 , 0.778788 , 0.768889 , 0.808485 , 0.885455 , 0.654545 , 0.777778 , 0.871919 , 0.723636 , 0.877576 , 0.840404 , 0.885051 , 0.848485 , 0.757576 , 0.553535 , 0.619192 , 0.801616 , 0.449495 , 0.879798 , 0.875152 , 0.790909 , 0.814545 , 0.735556 , 0.8 , 0.904646 , 0.797172 , 0.677576 , 0.644444 , 0.50404 , 0.468081 , 0.449495 
3695 , 0.930818 , 0.953072 , 0.942705 , 0.924943 , 0.903034 , 0.814638 , 0.849229 , 0.819925 , 0.918274 , 0.864918 , 0.850162 , 0.89671 , 0.5 , 0.828184 , 0.53117 , 0.79266 , 0.847121 , 0.864918 , 0.865989 , 0.865056 , 0.875665 , 0.90293 , 0.752644 , 0.820928 , 0.886309 , 0.824245 , 0.945953 , 0.859147 , 0.943051 , 0.828392 , 0.870827 , 0.485901 , 0.827251 , 0.870585 , 0.492225 , 0.958083 , 0.932476 , 0.857834 , 0.829359 , 0.869687 , 0.874352 , 0.938144 , 0.900719 , 0.807243 , 0.813843 , 0.5 , 0.496579 , 0.492225 
3696 , 0.976697 , 0.964026 , 0.962988 , 0.966748 , 0.923217 , 0.874775 , 0.949824 , 0.856928 , 0.959811 , 0.936293 , 0.954913 , 0.943305 , 0.5 , 0.962495 , 0.831156 , 0.911711 , 0.955394 , 0.936293 , 0.932824 , 0.882041 , 0.96852 , 0.963077 , 0.650756 , 0.902142 , 0.974735 , 0.958761 , 0.968494 , 0.932913 , 0.959634 , 0.96252 , 0.96252 , 0.663034 , 0.864991 , 0.936748 , 0.495456 , 0.980899 , 0.972558 , 0.912028 , 0.97395 , 0.919686 , 0.856801 , 0.979064 , 0.94647 , 0.975266 , 0.879598 , 0.894091 , 0.940255 , 0.495456 
3697 , 0.898082 , 0.938136 , 0.929354 , 0.895359 , 0.791983 , 0.735887 , 0.731253 , 0.658306 , 0.867814 , 0.819301 , 0.724318 , 0.818167 , 0.5 , 0.674023 , 0.50337 , 0.555318 , 0.626418 , 0.819301 , 0.816774 , 0.780089 , 0.680634 , 0.8916 , 0.638117 , 0.661514 , 0.839426 , 0.676194 , 0.93752 , 0.765831 , 0.915873 , 0.671139 , 0.883952 , 0.5 , 0.738901 , 0.789001 , 0.492709 , 0.916424 , 0.923002 , 0.72004 , 0.641454 , 0.754521 , 0.767743 , 0.900901 , 0.809579 , 0.659732 , 0.639866 , 0.5 , 0.48101 , 0.492709 
3698 , 0.871102 , 0.873656 , 0.876985 , 0.870918 , 0.745048 , 0.748117 , 0.712829 , 0.671759 , 0.854694 , 0.698894 , 0.776442 , 0.780914 , 0.5 , 0.848426 , 0.522367 , 0.5462 , 0.632715 , 0.698894 , 0.70154 , 0.746815 , 0.675106 , 0.865228 , 0.765044 , 0.76226 , 0.889579 , 0.88958 , 0.878798 , 0.739324 , 0.871924 , 0.863819 , 0.870918 , 0.5 , 0.647797 , 0.817545 , 0.845822 , 0.879267 , 0.877712 , 0.664491 , 0.860875 , 0.824947 , 0.699377 , 0.882763 , 0.808376 , 0.889681 , 0.755972 , 0.57321 , 0.578568 , 0.499507 
3700 , 0.92769 , 0.915344 , 0.859788 , 0.877425 , 0.836861 , 0.846561 , 0.825397 , 0.770723 , 0.859788 , 0.768078 , 0.902116 , 0.812169 , 0.5 , 0.886243 , 0.5 , 0.798942 , 0.955026 , 0.768078 , 0.768078 , 0.834215 , 0.954145 , 0.889771 , 0.76455 , 0.859788 , 0.851852 , 0.898589 , 0.907407 , 0.891534 , 0.90388 , 0.886243 , 0.919753 , 0.468254 , 0.859788 , 0.763668 , 0.440917 , 0.908289 , 0.910053 , 0.768078 , 0.901235 , 0.770723 , 0.849206 , 0.941799 , 0.776014 , 0.843034 , 0.835979 , 0.5 , 0.866843 , 0.440917 
3701 , 0.407018 , 0.349123 , 0.298246 , 0.424561 , 0.442105 , 0.37193 , 0.491228 , 0.44386 , 0.336842 , 0.421053 , 0.431579 , 0.321053 , 0.5 , 0.389474 , 0.354386 , 0.396491 , 0.477193 , 0.421053 , 0.421053 , 0.384211 , 0.403509 , 0.468421 , 0.442105 , 0.515789 , 0.414035 , 0.435088 , 0.363158 , 0.512281 , 0.412281 , 0.235088 , 0.431579 , 0.5 , 0.382456 , 0.570175 , 0.389474 , 0.375439 , 0.245614 , 0.357895 , 0.336842 , 0.326316 , 0.363158 , 0.368421 , 0.389474 , 0.417544 , 0.35614 , 0.5 , 0.324561 , 0.389474 
3702 , 0.92892 , 0.967158 , 0.961346 , 0.924545 , 0.836429 , 0.76862 , 0.772233 , 0.708714 , 0.93577 , 0.826951 , 0.881091 , 0.912844 , 0.5 , 0.727561 , 0.539285 , 0.552042 , 0.630467 , 0.826951 , 0.826941 , 0.880203 , 0.650504 , 0.932542 , 0.646432 , 0.661971 , 0.928292 , 0.711511 , 0.959571 , 0.799224 , 0.95898 , 0.739317 , 0.904046 , 0.5 , 0.750582 , 0.850283 , 0.495763 , 0.944417 , 0.953384 , 0.671162 , 0.474838 , 0.900222 , 0.851078 , 0.925034 , 0.884277 , 0.723388 , 0.647881 , 0.613495 , 0.531232 , 0.495763 
3703 , 0.920057 , 0.953068 , 0.94332 , 0.913716 , 0.834434 , 0.781902 , 0.778634 , 0.710705 , 0.918827 , 0.849969 , 0.854892 , 0.889036 , 0.5 , 0.70209 , 0.545661 , 0.607003 , 0.695814 , 0.849969 , 0.836349 , 0.866393 , 0.712898 , 0.914808 , 0.669438 , 0.67873 , 0.880005 , 0.719989 , 0.948275 , 0.836952 , 0.951063 , 0.711716 , 0.891791 , 0.5 , 0.771225 , 0.851966 , 0.490219 , 0.942089 , 0.940597 , 0.744914 , 0.679088 , 0.876377 , 0.867925 , 0.932903 , 0.832257 , 0.715979 , 0.658614 , 0.5 , 0.555645 , 0.490219 
3704 , 0.988412 , 0.98543 , 0.979593 , 0.97964 , 0.939645 , 0.794773 , 0.898011 , 0.82892 , 0.97247 , 0.956808 , 0.951718 , 0.963655 , 0.5 , 0.962519 , 0.976105 , 0.848145 , 0.94402 , 0.956808 , 0.953061 , 0.955439 , 0.982283 , 0.967211 , 0.724776 , 0.9382 , 0.975573 , 0.983868 , 0.989471 , 0.929809 , 0.974884 , 0.977448 , 0.981971 , 0.588195 , 0.909104 , 0.965522 , 0.494037 , 0.990466 , 0.990215 , 0.96026 , 0.982212 , 0.978005 , 0.910807 , 0.992011 , 0.944454 , 0.98677 , 0.912775 , 0.501825 , 0.980796 , 0.494037 
3705 , 0.998222 , 0.999407 , 0.992297 , 0.98647 , 0.946474 , 0.875173 , 0.966275 , 0.854088 , 0.975114 , 0.903417 , 1 , 0.963559 , 0.5 , 0.941092 , 0.987063 , 0.903121 , 0.968398 , 0.903417 , 0.916008 , 0.979953 , 0.981335 , 0.993976 , 0.676131 , 0.9048 , 0.998914 , 0.963115 , 0.999506 , 0.968299 , 0.999506 , 0.950573 , 0.984545 , 0.572289 , 0.891072 , 0.96504 , 0.48094 , 0.999012 , 0.99526 , 0.9603 , 0.988643 , 0.941438 , 0.927217 , 0.999506 , 0.942475 , 0.998914 , 0.947215 , 0.88648 , 0.967164 , 0.48094 
3706 , 0.98708 , 0.994074 , 0.993192 , 0.965982 , 0.972837 , 0.832741 , 0.824573 , 0.824176 , 0.97855 , 0.971952 , 0.963938 , 0.978878 , 0.5 , 0.833817 , 0.882973 , 0.964241 , 0.990047 , 0.971952 , 0.97201 , 0.966526 , 0.995081 , 0.983742 , 0.726328 , 0.968513 , 0.982808 , 0.93495 , 0.993682 , 0.962838 , 0.992535 , 0.833848 , 0.980792 , 0.67795 , 0.854455 , 0.960638 , 0.496629 , 0.996988 , 0.994926 , 0.954789 , 0.9487 , 0.977914 , 0.94414 , 0.995955 , 0.974778 , 0.932661 , 0.854601 , 0.962135 , 0.889462 , 0.496629 
3707 , 0.672454 , 0.760995 , 0.767361 , 0.645833 , 0.703125 , 0.575231 , 0.684028 , 0.623264 , 0.690972 , 0.657407 , 0.796875 , 0.75463 , 0.5 , 0.797454 , 0.672454 , 0.583333 , 0.693287 , 0.657407 , 0.657407 , 0.788194 , 0.788194 , 0.689236 , 0.590278 , 0.736111 , 0.770255 , 0.810185 , 0.726852 , 0.675926 , 0.775463 , 0.791667 , 0.627315 , 0.645833 , 0.756944 , 0.688657 , 0.416667 , 0.788194 , 0.774306 , 0.688657 , 0.780093 , 0.696181 , 0.645833 , 0.804398 , 0.703704 , 0.755787 , 0.638889 , 0.5 , 0.694444 , 0.416667 
3708 , 0.93912 , 0.932063 , 0.946083 , 0.924063 , 0.833984 , 0.801117 , 0.853895 , 0.759962 , 0.908679 , 0.901217 , 0.872341 , 0.863606 , 0.5 , 0.869599 , 0.507197 , 0.769854 , 0.897929 , 0.901217 , 0.902687 , 0.846836 , 0.900764 , 0.922474 , 0.54248 , 0.676723 , 0.927227 , 0.886823 , 0.938811 , 0.825134 , 0.92599 , 0.866686 , 0.928024 , 0.68257 , 0.709697 , 0.926622 , 0.919029 , 0.945994 , 0.942785 , 0.809657 , 0.711255 , 0.916488 , 0.779265 , 0.943787 , 0.913442 , 0.8866 , 0.760713 , 0.791607 , 0.756734 , 0.499822 
3709 , 0.63253 , 0.650753 , 0.565311 , 0.667495 , 0.51378 , 0.57874 , 0.566867 , 0.555422 , 0.577159 , 0.523268 , 0.532831 , 0.606225 , 0.5 , 0.663956 , 0.531476 , 0.539859 , 0.567068 , 0.523268 , 0.525201 , 0.56757 , 0.573845 , 0.551958 , 0.555673 , 0.620432 , 0.637726 , 0.62239 , 0.651255 , 0.560341 , 0.650377 , 0.663906 , 0.6688 , 0.507882 , 0.495884 , 0.522415 , 0.492771 , 0.515813 , 0.603489 , 0.469779 , 0.620884 , 0.550628 , 0.507028 , 0.593248 , 0.4938 , 0.637726 , 0.62761 , 0.509639 , 0.660166 , 0.492771 
3710 , 0.910889 , 0.949696 , 0.938844 , 0.909525 , 0.806049 , 0.705865 , 0.822512 , 0.686304 , 0.887141 , 0.829419 , 0.880257 , 0.898455 , 0.5 , 0.93966 , 0.550386 , 0.719513 , 0.891523 , 0.829419 , 0.8327 , 0.837931 , 0.784296 , 0.91861 , 0.835037 , 0.8569 , 0.905159 , 0.911627 , 0.948835 , 0.787103 , 0.949844 , 0.939812 , 0.895052 , 0.542168 , 0.65469 , 0.866935 , 0.498199 , 0.94393 , 0.939164 , 0.786841 , 0.904465 , 0.858676 , 0.807172 , 0.950512 , 0.832408 , 0.911571 , 0.836965 , 0.835515 , 0.547033 , 0.498199 
3711 , 0.845092 , 0.889769 , 0.920383 , 0.803963 , 0.789098 , 0.704592 , 0.71816 , 0.702312 , 0.83897 , 0.823137 , 0.892297 , 0.793125 , 0.5 , 0.790967 , 0.524612 , 0.747303 , 0.856116 , 0.823137 , 0.822089 , 0.792249 , 0.847378 , 0.841788 , 0.571802 , 0.541148 , 0.944237 , 0.943382 , 0.933692 , 0.800429 , 0.863751 , 0.79782 , 0.812633 , 0.502677 , 0.69276 , 0.863131 , 0.840941 , 0.918115 , 0.884379 , 0.76456 , 0.904955 , 0.851443 , 0.73823 , 0.938353 , 0.853583 , 0.943372 , 0.820245 , 0.699453 , 0.535275 , 0.499961 
3712 , 0.928272 , 0.936422 , 0.940652 , 0.886847 , 0.847604 , 0.821149 , 0.885088 , 0.809228 , 0.916931 , 0.849163 , 0.885209 , 0.884681 , 0.5 , 0.866113 , 0.586511 , 0.816297 , 0.921147 , 0.849163 , 0.851696 , 0.874782 , 0.898197 , 0.924387 , 0.770978 , 0.850557 , 0.934448 , 0.934672 , 0.939255 , 0.895281 , 0.933753 , 0.88678 , 0.886896 , 0.751333 , 0.805862 , 0.908018 , 0.908067 , 0.939815 , 0.929934 , 0.788619 , 0.936821 , 0.903824 , 0.823183 , 0.941275 , 0.895667 , 0.933917 , 0.853048 , 0.827462 , 0.627402 , 0.49953 
3713 , 0.655357 , 0.744643 , 0.703571 , 0.655357 , 0.578571 , 0.625 , 0.653571 , 0.578571 , 0.619643 , 0.598214 , 0.721429 , 0.742857 , 0.5 , 0.471429 , 0.696429 , 0.528571 , 0.580357 , 0.598214 , 0.598214 , 0.732143 , 0.571429 , 0.669643 , 0.507143 , 0.5 , 0.608929 , 0.710714 , 0.726786 , 0.732143 , 0.725 , 0.516071 , 0.710714 , 0.446429 , 0.464286 , 0.751786 , 0.471429 , 0.683929 , 0.685714 , 0.760714 , 0.689286 , 0.617857 , 0.732143 , 0.8 , 0.566071 , 0.608929 , 0.5 , 0.532143 , 0.767857 , 0.471429 
3714 , 0.908065 , 0.953282 , 0.937046 , 0.908041 , 0.799267 , 0.702395 , 0.841234 , 0.681835 , 0.886292 , 0.801735 , 0.867833 , 0.890176 , 0.5 , 0.93521 , 0.542234 , 0.646753 , 0.800641 , 0.801735 , 0.803963 , 0.845232 , 0.694829 , 0.933494 , 0.819994 , 0.826904 , 0.889662 , 0.900036 , 0.945428 , 0.794117 , 0.951826 , 0.935294 , 0.889372 , 0.5 , 0.644753 , 0.856785 , 0.4958 , 0.941648 , 0.936964 , 0.748973 , 0.874589 , 0.865477 , 0.786136 , 0.943068 , 0.851537 , 0.906501 , 0.818915 , 0.812723 , 0.546294 , 0.4958 
3715 , 0.683673 , 0.708683 , 0.777111 , 0.684474 , 0.691677 , 0.64966 , 0.656263 , 0.518808 , 0.654262 , 0.635654 , 0.7495 , 0.736495 , 0.5 , 0.788715 , 0.609844 , 0.660264 , 0.698679 , 0.635654 , 0.612245 , 0.706483 , 0.630252 , 0.694078 , 0.659864 , 0.761104 , 0.785114 , 0.664066 , 0.687875 , 0.635454 , 0.777511 , 0.788715 , 0.576431 , 0.5 , 0.628451 , 0.704882 , 0.481993 , 0.748499 , 0.764706 , 0.659464 , 0.769508 , 0.639856 , 0.569228 , 0.806323 , 0.679672 , 0.793117 , 0.710084 , 0.513405 , 0.482393 , 0.481993 
3717 , 0.567512 , 0.560253 , 0.576728 , 0.578802 , 0.459101 , 0.461751 , 0.584217 , 0.497465 , 0.50288 , 0.518548 , 0.580876 , 0.516359 , 0.5 , 0.454839 , 0.51682 , 0.521889 , 0.551267 , 0.518548 , 0.518548 , 0.485484 , 0.554839 , 0.542857 , 0.498502 , 0.510253 , 0.450922 , 0.584562 , 0.566244 , 0.584793 , 0.542281 , 0.564747 , 0.479839 , 0.519009 , 0.53076 , 0.610829 , 0.454839 , 0.545737 , 0.608871 , 0.52765 , 0.570046 , 0.504493 , 0.491935 , 0.565783 , 0.459101 , 0.450922 , 0.512442 , 0.5 , 0.621313 , 0.454839 
3718 , 0.939281 , 0.937018 , 0.939386 , 0.890323 , 0.8847 , 0.798455 , 0.901326 , 0.812648 , 0.9098 , 0.869525 , 0.900794 , 0.892191 , 0.5 , 0.81819 , 0.772349 , 0.84751 , 0.919071 , 0.869525 , 0.872352 , 0.856202 , 0.912418 , 0.921254 , 0.759791 , 0.867003 , 0.930501 , 0.935044 , 0.934633 , 0.889364 , 0.931202 , 0.862581 , 0.900295 , 0.514 , 0.834928 , 0.884161 , 0.494297 , 0.94902 , 0.948029 , 0.845827 , 0.93274 , 0.888551 , 0.841574 , 0.954247 , 0.887334 , 0.931274 , 0.849282 , 0.792398 , 0.821919 , 0.494297 
3719 , 0.971094 , 0.99198 , 0.990476 , 0.943609 , 0.942774 , 0.936424 , 0.960652 , 0.937009 , 0.980535 , 0.950961 , 0.998997 , 0.972431 , 0.5 , 0.978947 , 0.97452 , 0.968338 , 0.985965 , 0.950961 , 0.950961 , 0.925313 , 0.998496 , 0.992982 , 0.778112 , 0.928655 , 0.99883 , 0.957143 , 0.993567 , 0.980117 , 0.988638 , 0.978947 , 0.95188 , 0.81746 , 0.957895 , 0.967168 , 0.470426 , 0.99198 , 0.990643 , 0.957811 , 0.984127 , 0.948037 , 0.894403 , 0.997327 , 0.948454 , 0.99883 , 0.949958 , 0.883626 , 0.962322 , 0.470426 
3720 , 0.904091 , 0.960598 , 0.951685 , 0.899885 , 0.849452 , 0.648195 , 0.778112 , 0.635344 , 0.898721 , 0.844801 , 0.852387 , 0.880184 , 0.5 , 0.683602 , 0.577785 , 0.766434 , 0.853681 , 0.844801 , 0.851498 , 0.783781 , 0.837167 , 0.911159 , 0.661297 , 0.787526 , 0.8879 , 0.716744 , 0.965741 , 0.707056 , 0.951702 , 0.685155 , 0.886007 , 0.529212 , 0.732984 , 0.874709 , 0.490295 , 0.961997 , 0.946566 , 0.78387 , 0.770736 , 0.855792 , 0.778694 , 0.970319 , 0.85149 , 0.717407 , 0.657673 , 0.5 , 0.554793 , 0.490295 
3721 , 0.914835 , 0.950549 , 0.925824 , 0.914835 , 0.872253 , 0.90522 , 0.806319 , 0.815934 , 0.81456 , 0.881868 , 0.909341 , 0.962912 , 0.5 , 0.914835 , 0.892857 , 0.799451 , 0.901099 , 0.881868 , 0.881868 , 0.93544 , 0.92033 , 0.925824 , 0.870879 , 0.870879 , 0.923077 , 0.826923 , 0.950549 , 0.873626 , 0.960165 , 0.921703 , 0.953297 , 0.695055 , 0.835165 , 0.854396 , 0.368132 , 0.943681 , 0.921703 , 0.925824 , 0.898352 , 0.854396 , 0.89011 , 0.989011 , 0.868132 , 0.923077 , 0.763736 , 0.5 , 0.917582 , 0.368132 
3722 , 0.916449 , 0.906539 , 0.885362 , 0.912359 , 0.758706 , 0.76952 , 0.863007 , 0.748996 , 0.813278 , 0.767488 , 0.850236 , 0.796994 , 0.5 , 0.908596 , 0.58325 , 0.767212 , 0.889327 , 0.767488 , 0.772406 , 0.764954 , 0.822059 , 0.887194 , 0.704135 , 0.818597 , 0.906062 , 0.885688 , 0.904004 , 0.890481 , 0.901395 , 0.909048 , 0.899037 , 0.606935 , 0.767563 , 0.865641 , 0.484344 , 0.886165 , 0.897105 , 0.711787 , 0.904506 , 0.825948 , 0.739261 , 0.891936 , 0.815988 , 0.906062 , 0.815335 , 0.798525 , 0.892363 , 0.484344 
3724 , 0.892086 , 0.919723 , 0.917311 , 0.892945 , 0.859667 , 0.830049 , 0.895204 , 0.809369 , 0.898309 , 0.809369 , 0.893777 , 0.846999 , 0.5 , 0.862592 , 0.742328 , 0.752114 , 0.91429 , 0.809369 , 0.809369 , 0.828025 , 0.920139 , 0.909688 , 0.744629 , 0.836313 , 0.924699 , 0.926597 , 0.921234 , 0.874747 , 0.919071 , 0.927401 , 0.892945 , 0.5 , 0.846847 , 0.869633 , 0.486833 , 0.901982 , 0.877311 , 0.900249 , 0.923576 , 0.846362 , 0.821206 , 0.872335 , 0.823313 , 0.923451 , 0.828205 , 0.852668 , 0.855204 , 0.486833 
3725 , 0.909852 , 0.929064 , 0.699015 , 0.856404 , 0.741872 , 0.646798 , 0.869458 , 0.789901 , 0.84064 , 0.84532 , 0.884483 , 0.86798 , 0.5 , 0.841626 , 0.789163 , 0.771182 , 0.875123 , 0.84532 , 0.835714 , 0.718473 , 0.909113 , 0.866502 , 0.604926 , 0.853941 , 0.914286 , 0.786453 , 0.95197 , 0.896059 , 0.916995 , 0.846552 , 0.920443 , 0.528571 , 0.636946 , 0.837685 , 0.449754 , 0.914286 , 0.884729 , 0.720936 , 0.893103 , 0.645567 , 0.77931 , 0.95468 , 0.803448 , 0.897044 , 0.742365 , 0.5 , 0.781527 , 0.449754 
3726 , 0.778307 , 0.793915 , 0.815608 , 0.775661 , 0.687037 , 0.723545 , 0.796032 , 0.685714 , 0.793122 , 0.670635 , 0.702381 , 0.720635 , 0.5 , 0.829101 , 0.797354 , 0.646032 , 0.743915 , 0.670635 , 0.670635 , 0.679101 , 0.677778 , 0.683333 , 0.507937 , 0.707143 , 0.766138 , 0.753439 , 0.772487 , 0.695238 , 0.800529 , 0.831746 , 0.684127 , 0.683333 , 0.572222 , 0.716667 , 0.453968 , 0.775132 , 0.803704 , 0.686508 , 0.798942 , 0.739418 , 0.711111 , 0.770899 , 0.669841 , 0.766138 , 0.745238 , 0.5 , 0.752646 , 0.453968 
3727 , 0.851905 , 0.928732 , 0.91649 , 0.851777 , 0.788188 , 0.680162 , 0.732922 , 0.596009 , 0.826746 , 0.799338 , 0.719909 , 0.840981 , 0.5 , 0.692083 , 0.57432 , 0.687231 , 0.74224 , 0.799338 , 0.799338 , 0.753486 , 0.778324 , 0.876454 , 0.629458 , 0.690637 , 0.825525 , 0.664096 , 0.929375 , 0.708245 , 0.918064 , 0.686395 , 0.861513 , 0.519118 , 0.66159 , 0.807435 , 0.483131 , 0.930499 , 0.90097 , 0.751494 , 0.664289 , 0.792912 , 0.730287 , 0.922434 , 0.771705 , 0.688516 , 0.633732 , 0.5 , 0.576634 , 0.483131 
3728 , 0.700337 , 0.720539 , 0.71156 , 0.64422 , 0.579686 , 0.617845 , 0.669473 , 0.552189 , 0.574074 , 0.607183 , 0.744669 , 0.659933 , 0.5 , 0.718294 , 0.639169 , 0.491582 , 0.693042 , 0.607183 , 0.607183 , 0.632997 , 0.521886 , 0.558923 , 0.513468 , 0.5 , 0.737374 , 0.741863 , 0.698653 , 0.69697 , 0.714927 , 0.717172 , 0.629068 , 0.543771 , 0.580808 , 0.561167 , 0.429293 , 0.67789 , 0.672278 , 0.558923 , 0.781145 , 0.616162 , 0.619529 , 0.718294 , 0.573513 , 0.737374 , 0.649832 , 0.5 , 0.586981 , 0.429293 
3730 , 0.933898 , 0.966441 , 0.958097 , 0.926553 , 0.847731 , 0.783809 , 0.785844 , 0.773336 , 0.933475 , 0.854312 , 0.838153 , 0.91755 , 0.5 , 0.751665 , 0.5156 , 0.570447 , 0.675241 , 0.854312 , 0.854951 , 0.861698 , 0.649965 , 0.92987 , 0.687815 , 0.702355 , 0.945671 , 0.761732 , 0.961472 , 0.841269 , 0.955635 , 0.754575 , 0.909973 , 0.5 , 0.766167 , 0.811821 , 0.496712 , 0.930077 , 0.947742 , 0.712565 , 0.65236 , 0.901053 , 0.851444 , 0.93458 , 0.878967 , 0.723055 , 0.6926 , 0.568507 , 0.498623 , 0.496712 
