@relation kappa

@attribute task_id numeric
@attribute weka.A1DE numeric
@attribute weka.AdaBoostM1_DecisionStump numeric
@attribute weka.Bagging_REPTree numeric
@attribute weka.BayesNet_K2 numeric
@attribute weka.BFTree numeric
@attribute weka.ConjunctiveRule numeric
@attribute weka.Dagging_DecisionStump numeric
@attribute weka.DecisionStump numeric
@attribute weka.DecisionTable_BestFirst numeric
@attribute weka.END_ND_J48 numeric
@attribute weka.FT numeric
@attribute weka.FURIA numeric
@attribute weka.Grading_ZeroR numeric
@attribute weka.HoeffdingTree numeric
@attribute weka.HyperPipes numeric
@attribute weka.IB1 numeric
@attribute weka.IBk numeric
@attribute weka.J48 numeric
@attribute weka.J48graft numeric
@attribute weka.JRip numeric
@attribute weka.KStar numeric
@attribute weka.LADTree numeric
@attribute weka.LibLINEAR numeric
@attribute weka.LibSVM numeric
@attribute weka.LMT numeric
@attribute weka.Logistic numeric
@attribute weka.LogitBoost_DecisionStump numeric
@attribute weka.LWL_DecisionStump numeric
@attribute weka.MultiBoostAB_DecisionStump numeric
@attribute weka.NaiveBayes numeric
@attribute weka.NBTree numeric
@attribute weka.OLM numeric
@attribute weka.OneR numeric
@attribute weka.PART numeric
@attribute weka.RacedIncrementalLogitBoost_DecisionStump numeric
@attribute weka.RandomForest numeric
@attribute weka.RandomSubSpace_REPTree numeric
@attribute weka.RandomTree numeric
@attribute weka.RBFClassifier numeric
@attribute weka.REPTree numeric
@attribute weka.Ridor numeric
@attribute weka.RotationForest_PrincipalComponents_J48 numeric
@attribute weka.SimpleCart numeric
@attribute weka.SimpleLogistic numeric
@attribute weka.SMO_PolyKernel numeric
@attribute weka.SMO_RBFKernel numeric
@attribute weka.VFI numeric
@attribute weka.ZeroR numeric


@data
3682 , -0.026738 , 0.372822 , 0.372822 , -0.026738 , 0.256454 , -0.015873 , 0.294118 , 0.179487 , -0.140917 , 0.339071 , 0.458333 , 0.291667 , 0 , 0.377163 , -0.052277 , 0.296552 , 0.423671 , 0.339071 , 0.339071 , -0.041667 , 0.377163 , 0.291667 , 0.176672 , 0.417678 , 0.332174 , 0.458333 , 0.332174 , 0.044983 , 0.332174 , 0.377163 , 0.211073 , 0.190556 , 0.031579 , 0.2513 , 0 , 0.291667 , 0.286713 , 0.205575 , 0.372822 , 0.34359 , 0.170984 , 0.460208 , 0.291667 , 0.332174 , 0.37931 , 0.361702 , 0.194346 , 0 
3683 , 0.974086 , 1 , 1 , 0.948041 , 1 , 1 , 1 , 1 , 1 , 0.993519 , 0.993524 , 1 , 0 , 0.70613 , 0.974107 , 0.961161 , 0.961161 , 0.993519 , 0.993519 , 0.993519 , 0.980556 , 1 , 0.954745 , 0.987043 , 1 , 0.941717 , 1 , 1 , 1 , 0.70613 , 0.987043 , 0.877877 , 1 , 0.993519 , 0 , 1 , 1 , 1 , 0.889818 , 1 , 0.993524 , 0.987043 , 1 , 1 , 0.825297 , 0.954707 , 0.993519 , 0 
3684 , 0.756036 , 0.760231 , 0.762747 , 0.748477 , 0.738795 , 0.678925 , 0.669119 , 0.665773 , 0.754128 , 0.742141 , 0.759163 , 0.758317 , 0 , 0.159214 , 0.013085 , 0.65619 , 0.748093 , 0.742141 , 0.742562 , 0.744873 , 0.75141 , 0.747424 , 0.725795 , 0.741995 , 0.760886 , 0.761098 , 0.761916 , 0.668081 , 0.749323 , 0.749548 , 0.748688 , 0.603278 , 0.673263 , 0.740435 , 0.740709 , 0.758765 , 0.766123 , 0.645878 , 0.761102 , 0.740891 , 0.727426 , 0.768222 , 0.746973 , 0.760886 , 0.761749 , 0.756944 , 0.017665 , 0 
3685 , 0.726713 , 0.756296 , 0.807118 , 0.710148 , 0.710148 , 0.758053 , 0.778794 , 0.741701 , 0.760213 , 0.765426 , 0.758424 , 0.73698 , 0 , 0.741494 , 0.614461 , 0.663935 , 0.719495 , 0.765426 , 0.781216 , 0.720467 , 0.67115 , 0.771212 , 0.596535 , 0.767804 , 0.802792 , 0.766936 , 0.753613 , 0.749862 , 0.782012 , 0.741494 , 0.734063 , 0.515584 , 0.694817 , 0.715361 , 0 , 0.778794 , 0.807118 , 0.661896 , 0.758424 , 0.763714 , 0.726713 , 0.82401 , 0.712256 , 0.802792 , 0.747118 , 0.566652 , 0.700266 , 0 
3686 , 0.677985 , 0.698921 , 0.729807 , 0.621641 , 0.655192 , 0.374703 , 0.394993 , 0.057327 , 0.542811 , 0.662276 , 0.691125 , 0.676668 , 0 , 0.335207 , 0.00078 , 0.56319 , 0.62711 , 0.662276 , 0.66875 , 0.663255 , 0.584188 , 0.62923 , 0.13302 , 0.32803 , 0.706953 , 0.559675 , 0.718408 , 0.408233 , 0.678642 , 0.480979 , 0.676786 , 0.0034 , 0.337021 , 0.671225 , 0.652381 , 0.739192 , 0.708262 , 0.604754 , 0.486707 , 0.664032 , 0.646294 , 0.732307 , 0.673188 , 0.554265 , 0.553096 , 0.569142 , 0.003192 , 0 
3687 , 0.687062 , 0.681964 , 0.776235 , 0.631928 , 0.710666 , 0.474693 , 0.48185 , 0.483588 , 0.686679 , 0.733917 , 0.729387 , 0.730423 , 0 , 0.510501 , 0.001364 , 0.633167 , 0.673187 , 0.733917 , 0.737237 , 0.719807 , 0.691711 , 0.642344 , 0.310489 , 0.464932 , 0.755168 , 0.677873 , 0.740964 , 0.501204 , 0.599682 , 0.467756 , 0.699907 , 0.209861 , 0.461797 , 0.698632 , 0.62889 , 0.777643 , 0.754505 , 0.682804 , 0.672803 , 0.728846 , 0.666014 , 0.758222 , 0.730054 , 0.675765 , 0.662459 , 0.700448 , 0.049476 , 0.631928 
3688 , 0.946271 , 0.959999 , 0.966034 , 0.926168 , 0.956094 , 0.93013 , 0.929863 , 0.930236 , 0.95606 , 0.9603 , 0.96073 , 0.959563 , 0 , 0.937049 , 0.893441 , 0.939945 , 0.946229 , 0.9603 , 0.9602 , 0.959115 , 0.831131 , 0.951888 , 0.009747 , 0.352437 , 0.962281 , 0.924955 , 0.962285 , 0.930931 , 0.951648 , 0.908696 , 0.957224 , -0.250517 , 0.943358 , 0.956806 , 0.94658 , 0.966429 , 0.954857 , 0.952229 , 0.922432 , 0.95784 , 0.957479 , 0.96524 , 0.957739 , 0.925945 , 0.92203 , 0.948266 , 0.894208 , 0 
3689 , 0.690455 , 0.782497 , 0.777522 , 0.615721 , 0.742019 , 0.466757 , 0.403634 , 0.451368 , 0.665301 , 0.67827 , 0.776481 , 0.785613 , 0 , 0.325115 , 0.000294 , 0.411935 , 0.443297 , 0.67827 , 0.697795 , 0.683873 , 0.55239 , 0.74536 , 0.296382 , 0.5756 , 0.806214 , 0.297479 , 0.774615 , 0.451368 , 0.774615 , 0.312113 , 0.701478 , 0.018053 , 0.573379 , 0.655368 , 0 , 0.806064 , 0.785613 , 0.604966 , 0.322275 , 0.70819 , 0.719585 , 0.818677 , 0.713247 , 0.349509 , 0.289911 , 0 , -0.006096 , 0 
3690 , 0.726352 , 0.740283 , 0.708042 , 0.675739 , 0.687896 , 0.65912 , 0.67959 , 0.660048 , 0.660343 , 0.664869 , 0.70693 , 0.682539 , 0 , 0.650392 , 0.542359 , 0.661964 , 0.735912 , 0.664869 , 0.661317 , 0.690871 , 0.662608 , 0.619332 , 0.512103 , 0.698038 , 0.727392 , 0.708318 , 0.73979 , 0.595674 , 0.712177 , 0.661964 , 0.690576 , 0 , 0.617879 , 0.665867 , 0 , 0.719107 , 0.722724 , 0.631528 , 0.751682 , 0.661964 , 0.694158 , 0.750497 , 0.690871 , 0.727392 , 0.748036 , 0.6879 , 0.661641 , 0 
3691 , 0.341929 , 0.254106 , 0.398203 , 0.215208 , 0.290714 , 0.260123 , 0.170129 , 0.260123 , 0.343533 , 0.408885 , 0.252611 , 0.36071 , 0 , 0.218418 , 0 , 0.28659 , 0.321133 , 0.408885 , 0.408885 , 0.318326 , 0.270551 , 0.321133 , 0.254106 , 0.239336 , 0.324225 , 0.243504 , 0.247666 , 0.277561 , 0.263342 , 0.218418 , 0.275549 , -0.00078 , 0.260123 , 0.337939 , 0 , 0.32255 , 0.390068 , 0.209492 , 0.252761 , 0.316113 , 0.329344 , 0.42022 , 0.42994 , 0.206415 , 0.239336 , 0.135384 , 0.220923 , 0 
3692 , 0 , 0.053015 , -0.024599 , 0 , -0.007679 , 0.041924 , 0.013918 , 0.052385 , 0 , 0.003314 , 0.034332 , 0.00606 , 0 , 0.062554 , -0.006043 , -0.02749 , -0.008033 , 0.003314 , 0.003314 , 0.095571 , -0.069799 , -0.014474 , 0.041468 , 0.104858 , 0.07222 , 0.081269 , 0.047173 , 0.033307 , 0.043536 , 0.019609 , 0.003351 , 0.00284 , 0.036412 , 0.003314 , 0 , -0.081532 , 0.002511 , -0.069643 , 0.04879 , -0.000566 , -0.002177 , 0.051663 , -0.01288 , 0.07222 , 0.098645 , 0.025068 , 0.009391 , 0 
3694 , 0.470468 , 0.59432 , 0.697581 , 0.44898 , 0.574899 , 0.229122 , 0.340206 , 0.479167 , 0.511202 , 0.509202 , 0.719439 , 0.658635 , 0 , 0.503106 , -0.027523 , 0.45122 , 0.526749 , 0.509202 , 0.550102 , 0.634888 , 0.511202 , 0.59596 , 0.310345 , 0.555556 , 0.675456 , 0.367347 , 0.597586 , 0.544513 , 0.674134 , 0.524793 , 0.53252 , 0.103314 , 0.241803 , 0.534413 , 0 , 0.616935 , 0.676768 , 0.578313 , 0.515152 , 0.59596 , 0.597586 , 0.653061 , 0.71831 , 0.364754 , 0.296066 , 0.008811 , 0.123932 , 0 
3695 , 0.730285 , 0.805365 , 0.80722 , 0.714236 , 0.789695 , 0.653442 , 0.671562 , 0.645986 , 0.77217 , 0.753469 , 0.716894 , 0.783512 , 0 , 0.657854 , 0.045088 , 0.58532 , 0.613959 , 0.753469 , 0.761703 , 0.751085 , 0.594911 , 0.698338 , 0.519949 , 0.638853 , 0.780409 , 0.481884 , 0.780409 , 0.669945 , 0.781453 , 0.666955 , 0.780409 , -0.020959 , 0.671869 , 0.691097 , 0 , 0.806297 , 0.797006 , 0.709004 , 0.591086 , 0.754644 , 0.755808 , 0.785533 , 0.790693 , 0.451483 , 0.617529 , 0 , -0.024279 , 0 
3696 , 0.869347 , 0.813835 , 0.823809 , 0.784627 , 0.833793 , 0.739876 , 0.789476 , 0.760247 , 0.797975 , 0.853939 , 0.818638 , 0.814305 , 0 , 0.774609 , 0.383163 , 0.823631 , 0.844103 , 0.853939 , 0.859083 , 0.728643 , 0.844024 , 0.803574 , 0.300978 , 0.803673 , 0.8288 , 0.823452 , 0.803574 , 0.774836 , 0.80407 , 0.774609 , 0.834129 , 0.334103 , 0.728506 , 0.813647 , 0 , 0.869082 , 0.80407 , 0.793605 , 0.833961 , 0.798792 , 0.713061 , 0.874149 , 0.838625 , 0.833793 , 0.758428 , 0.78441 , 0.770121 , 0 
3697 , 0.594182 , 0.707279 , 0.698874 , 0.594182 , 0.649403 , 0.469231 , 0.329781 , 0.43844 , 0.527533 , 0.618184 , 0.443512 , 0.584176 , 0 , 0.29559 , 0.017991 , 0.110435 , 0.142783 , 0.618184 , 0.633765 , 0.533552 , 0.310736 , 0.616088 , 0.276987 , 0.3245 , 0.569442 , 0.276987 , 0.731917 , 0.448088 , 0.650042 , 0.288052 , 0.66571 , 0 , 0.483505 , 0.560918 , 0 , 0.627325 , 0.66571 , 0.44048 , 0.189853 , 0.509451 , 0.536947 , 0.638277 , 0.591957 , 0.241732 , 0.284116 , 0 , -0.00886 , 0 
3698 , 0.488964 , 0.518506 , 0.527056 , 0.483271 , 0.452116 , 0.441403 , 0.358512 , 0.377981 , 0.487562 , 0.433484 , 0.49872 , 0.484905 , 0 , 0.53663 , 0.059241 , 0.096131 , 0.131853 , 0.433484 , 0.448732 , 0.489603 , 0.166985 , 0.511071 , 0.556435 , 0.55152 , 0.549499 , 0.555723 , 0.549849 , 0.379531 , 0.511245 , 0.503072 , 0.482774 , 0 , 0.326242 , 0.428143 , 0.476738 , 0.51033 , 0.412325 , 0.329018 , 0.483105 , 0.457112 , 0.4227 , 0.53189 , 0.504733 , 0.549337 , 0.544996 , 0.190651 , 0.11628 , 0 
3700 , 0.705263 , 0.661376 , 0.708333 , 0.708333 , 0.581152 , 0.708333 , 0.708333 , 0.708333 , 0.702128 , 0.664921 , 0.572193 , 0.621053 , 0 , 0.708333 , 0 , 0.585492 , 0.702128 , 0.664921 , 0.664921 , 0.628866 , 0.661376 , 0.746032 , 0.531915 , 0.708333 , 0.617021 , 0.57672 , 0.57672 , 0.708333 , 0.708333 , 0.708333 , 0.748691 , -0.069767 , 0.708333 , 0.581152 , 0 , 0.705263 , 0.708333 , 0.531915 , 0.661376 , 0.708333 , 0.702128 , 0.705263 , 0.621053 , 0.617021 , 0.664921 , 0 , 0.708333 , 0 
3701 , -0.227437 , -0.104693 , -0.209964 , -0.209964 , 0.015444 , -0.058366 , 0.230189 , 0.159696 , -0.098859 , -0.088968 , -0.035842 , -0.228137 , 0 , 0 , -0.026415 , -0.209964 , -0.088968 , -0.088968 , -0.088968 , -0.058366 , -0.157706 , -0.058824 , -0.120879 , 0.032028 , -0.11583 , -0.073684 , -0.209964 , 0.032028 , -0.042146 , -0.595668 , -0.227437 , 0 , -0.245421 , 0.058824 , 0 , -0.209964 , -0.058366 , -0.276451 , -0.362369 , -0.11583 , -0.27957 , -0.191882 , 0 , -0.11583 , -0.298182 , 0 , -0.176471 , 0 
3702 , 0.715453 , 0.805699 , 0.782649 , 0.709854 , 0.689372 , 0.505072 , 0.461367 , 0.444163 , 0.718935 , 0.694903 , 0.712705 , 0.771595 , 0 , 0.338813 , 0.044826 , 0.104084 , 0.165367 , 0.694903 , 0.707026 , 0.706356 , 0.223386 , 0.714457 , 0.294315 , 0.326606 , 0.752042 , 0.296209 , 0.774003 , 0.446297 , 0.766666 , 0.342733 , 0.706803 , 0 , 0.499365 , 0.696635 , 0 , 0.719303 , 0.761242 , 0.340902 , 0 , 0.70877 , 0.708743 , 0.705509 , 0.708326 , 0.302726 , 0.297567 , 0.23758 , 0.059914 , 0 
3703 , 0.668609 , 0.767317 , 0.750434 , 0.660804 , 0.699422 , 0.479364 , 0.484215 , 0.485563 , 0.646422 , 0.691639 , 0.649129 , 0.709844 , 0 , 0.320267 , 0.084651 , 0.213888 , 0.291478 , 0.691639 , 0.670442 , 0.67858 , 0.266451 , 0.67715 , 0.340575 , 0.367439 , 0.681768 , 0.346583 , 0.763103 , 0.485563 , 0.713134 , 0.34063 , 0.629934 , 0 , 0.543051 , 0.619514 , 0 , 0.709198 , 0.708222 , 0.488204 , 0.218931 , 0.632809 , 0.738306 , 0.720707 , 0.670442 , 0.314367 , 0.321866 , 0 , 0.089743 , 0 
3704 , 0.885502 , 0.842455 , 0.823474 , 0.805004 , 0.875774 , 0.659635 , 0.667214 , 0.666925 , 0.784871 , 0.85931 , 0.853188 , 0.887637 , 0 , 0.857337 , 0.810587 , 0.683084 , 0.691521 , 0.85931 , 0.855645 , 0.858756 , 0.873486 , 0.833846 , 0.473429 , 0.876401 , 0.907223 , 0.879311 , 0.893255 , 0.670847 , 0.794377 , 0.808516 , 0.890722 , 0.133094 , 0.804016 , 0.878444 , 0 , 0.899043 , 0.895626 , 0.832861 , 0.864252 , 0.804016 , 0.818175 , 0.918605 , 0.884146 , 0.901434 , 0.823474 , 0.004737 , 0.841081 , 0 
3705 , 0.969574 , 0.969691 , 0.918074 , 0.799098 , 0.908012 , 0.71681 , 0.809508 , 0.658467 , 0.854933 , 0.834861 , 0.948896 , 0.928175 , 0 , 0.759836 , 0.856068 , 0.815666 , 0.847281 , 0.834861 , 0.845485 , 0.929006 , 0.91902 , 0.95951 , 0.38326 , 0.808043 , 0.949094 , 0.868154 , 0.969691 , 0.846687 , 0.979755 , 0.759836 , 0.897192 , 0.167477 , 0.794383 , 0.877111 , 0 , 0.969456 , 0.929006 , 0.899164 , 0.878531 , 0.824194 , 0.857738 , 0.979677 , 0.918392 , 0.949094 , 0.889293 , 0.768521 , 0.830207 , 0 
3706 , 0.856503 , 0.915746 , 0.915775 , 0.779481 , 0.900973 , 0.66185 , 0.659782 , 0.66185 , 0.835534 , 0.911513 , 0.890406 , 0.924197 , 0 , 0.411577 , 0.317911 , 0.928376 , 0.928376 , 0.911513 , 0.913615 , 0.898848 , 0.936802 , 0.873619 , 0.453414 , 0.936809 , 0.917819 , 0.700483 , 0.919949 , 0.66185 , 0.903152 , 0.411577 , 0.896806 , 0.361784 , 0.709155 , 0.877902 , 0 , 0.938912 , 0.930486 , 0.909421 , 0.7169 , 0.898872 , 0.888331 , 0.936795 , 0.89886 , 0.689919 , 0.712242 , 0.924162 , 0.665758 , 0 
3707 , 0.275862 , 0.482759 , 0.545455 , 0.275862 , 0.43662 , 0.113475 , 0.198473 , 0.362416 , 0.353741 , 0.375 , 0.539007 , 0.397163 , 0 , 0.513889 , 0.098361 , 0.161074 , 0.452055 , 0.375 , 0.375 , 0.62585 , 0.375 , 0.413793 , 0.178082 , 0.475524 , 0.366197 , 0.428571 , 0.388489 , 0.333333 , 0.545455 , 0.513889 , 0.246575 , 0.318182 , 0.513889 , 0.42953 , 0 , 0.551724 , 0.468085 , 0.353741 , 0.468085 , 0.375 , 0.306569 , 0.577465 , 0.507042 , 0.366197 , 0.275862 , 0 , 0.27673 , 0 
3708 , 0.706357 , 0.685781 , 0.726744 , 0.671999 , 0.670021 , 0.509318 , 0.520612 , 0.506387 , 0.630845 , 0.685026 , 0.701252 , 0.692367 , 0 , 0.623746 , 0.012424 , 0.551365 , 0.613725 , 0.685026 , 0.688472 , 0.68723 , 0.607852 , 0.672097 , 0.098893 , 0.379994 , 0.700631 , 0.621632 , 0.705347 , 0.527759 , 0.670773 , 0.401872 , 0.694944 , 0.281175 , 0.448246 , 0.683146 , 0.66176 , 0.732107 , 0.698719 , 0.620087 , 0 , 0.681108 , 0.622005 , 0.710808 , 0.692817 , 0.621103 , 0.585306 , 0.599414 , 0.003284 , 0 
3709 , 0.195309 , 0.262663 , 0.143536 , 0.210568 , 0.029128 , 0.124611 , 0.016818 , 0.071573 , 0.128092 , 0.01369 , 0.012291 , 0.171599 , 0 , 0.214946 , 0.064394 , 0.079261 , 0.142028 , 0.01369 , 0.019984 , 0.2019 , 0.031342 , 0.162581 , 0.116174 , 0.237032 , 0.217471 , 0.187868 , 0.274112 , 0.11189 , 0.220172 , 0.214946 , 0.222903 , 0.015442 , -0.008319 , 0.024537 , 0 , 0.01147 , 0.122793 , -0.030124 , 0.166675 , 0.031636 , 0.014509 , 0.153587 , -0.002693 , 0.217471 , 0.251161 , 0.020867 , 0.263348 , 0 
3710 , 0.637791 , 0.74991 , 0.725921 , 0.637739 , 0.619685 , 0.414419 , 0.481664 , 0.362413 , 0.571985 , 0.659743 , 0.709728 , 0.718041 , 0 , 0.72393 , 0.059274 , 0.439374 , 0.610449 , 0.659743 , 0.663794 , 0.613694 , 0.429466 , 0.683875 , 0.669952 , 0.713876 , 0.649824 , 0.671965 , 0.749856 , 0.387543 , 0.751794 , 0.71995 , 0.633657 , 0.082955 , 0.309503 , 0.625326 , 0 , 0.717878 , 0.689799 , 0.573785 , 0.669929 , 0.594029 , 0.614056 , 0.752027 , 0.629653 , 0.665928 , 0.673906 , 0.67161 , 0.044241 , 0 
3711 , 0.526221 , 0.590793 , 0.676942 , 0.44512 , 0.591329 , 0.444551 , 0.43162 , 0.437289 , 0.526252 , 0.635666 , 0.751622 , 0.583939 , 0 , 0.449814 , 0.062257 , 0.502099 , 0.55351 , 0.635666 , 0.638607 , 0.605142 , 0.538483 , 0.522141 , 0.138149 , 0.071809 , 0.754904 , 0.750799 , 0.704028 , 0.442919 , 0.500254 , 0.444381 , 0.476438 , 0.007235 , 0.431889 , 0.616939 , 0.526508 , 0.665321 , 0.579129 , 0.529577 , 0.605808 , 0.598199 , 0.538217 , 0.724106 , 0.616127 , 0.743437 , 0.705101 , 0.4689 , 0.062437 , 0 
3712 , 0.69108 , 0.702972 , 0.729606 , 0.620287 , 0.675122 , 0.627076 , 0.638809 , 0.630909 , 0.6714 , 0.660884 , 0.697292 , 0.704341 , 0 , 0.672818 , 0.103626 , 0.632506 , 0.689163 , 0.660884 , 0.667884 , 0.68556 , 0.636807 , 0.687106 , 0.544653 , 0.702246 , 0.711784 , 0.701574 , 0.724531 , 0.628532 , 0.69161 , 0.615504 , 0.620287 , 0.506505 , 0.613383 , 0.672154 , 0.655921 , 0.728747 , 0.702506 , 0.57631 , 0.718049 , 0.66962 , 0.647448 , 0.730303 , 0.681147 , 0.703917 , 0.707602 , 0.657224 , 0.103626 , 0 
3713 , 0.434043 , 0.564885 , 0.595745 , 0.434043 , 0.434043 , 0.327434 , 0.269231 , 0.434043 , 0.434043 , 0.495575 , 0.377049 , 0.377049 , 0 , 0 , 0.434043 , 0.065574 , 0.27234 , 0.495575 , 0.495575 , 0.595745 , 0 , 0.362416 , 0.013841 , 0 , 0.036866 , 0.324111 , 0.509225 , 0.434043 , 0.509225 , -0.299674 , 0.532787 , -0.138249 , -0.096154 , 0.595745 , 0 , 0.369004 , 0.327434 , 0.489933 , 0.159292 , 0.269231 , 0.532787 , 0.495575 , 0.327434 , 0.036866 , 0 , 0.086538 , 0.317365 , 0 
3714 , 0.64803 , 0.771943 , 0.714055 , 0.646034 , 0.637957 , 0.407324 , 0.509824 , 0.411371 , 0.618037 , 0.603986 , 0.69003 , 0.688026 , 0 , 0.726026 , 0.01141 , 0.293644 , 0.43804 , 0.603986 , 0.620014 , 0.618009 , 0.285571 , 0.700054 , 0.639987 , 0.653925 , 0.651929 , 0.635969 , 0.755956 , 0.387537 , 0.763958 , 0.726026 , 0.651979 , 0 , 0.289642 , 0.61582 , 0 , 0.728095 , 0.716072 , 0.497964 , 0.561632 , 0.619932 , 0.572108 , 0.742006 , 0.630018 , 0.66596 , 0.63793 , 0.625784 , 0.089718 , 0 
3715 , 0.357688 , 0.340528 , 0.38 , 0.357688 , 0.338412 , 0.294355 , 0.199039 , 0.023126 , 0.357688 , 0.22 , 0.439327 , 0.439327 , 0 , 0.360256 , 0.136546 , 0.320272 , 0.38 , 0.22 , 0.218123 , 0.379504 , 0.260592 , 0.280288 , 0.319728 , 0.520958 , 0.478958 , 0.298316 , 0.259408 , 0.182616 , 0.379504 , 0.360256 , 0.223726 , 0 , 0.257624 , 0.381484 , 0 , 0.359744 , 0.419536 , 0.319183 , 0.460432 , 0.240911 , 0.138622 , 0.538893 , 0.318637 , 0.459135 , 0.42 , 0.027158 , -0.078706 , 0 
3717 , 0.050895 , 0.088613 , 0.018519 , 0.050895 , -0.012381 , 0 , 0 , 0.030994 , 0.087555 , 0.012108 , 0.067249 , -0.024378 , 0 , 0 , 0.043863 , 0.041644 , 0.112749 , 0.012108 , 0.012108 , 0.006418 , -0.011687 , -0.05298 , -0.003817 , 0.030994 , 0.087555 , 0.042872 , 0.021748 , 0.060125 , 0.073045 , -0.013913 , 0.039349 , 0.046044 , 0.087555 , 0.241717 , 0 , 0.069163 , 0 , 0.047465 , 0.023594 , -0.012381 , -0.024378 , 0.073045 , -0.012381 , 0.087555 , 0.035416 , 0 , 0.226804 , 0 
3718 , 0.712654 , 0.746218 , 0.757288 , 0.596631 , 0.709998 , 0.637896 , 0.676582 , 0.597716 , 0.676582 , 0.709998 , 0.728686 , 0.71388 , 0 , 0.585021 , 0.454177 , 0.694528 , 0.71388 , 0.709998 , 0.722842 , 0.660984 , 0.684145 , 0.724378 , 0.489401 , 0.740833 , 0.744765 , 0.757981 , 0.757981 , 0.654008 , 0.731067 , 0.50496 , 0.722449 , 0.03212 , 0.680958 , 0.724772 , 0 , 0.766185 , 0.726733 , 0.690674 , 0.711418 , 0.688797 , 0.688024 , 0.765851 , 0.712243 , 0.737284 , 0.707085 , 0.586875 , 0.370637 , 0 
3719 , 0.883385 , 0.921223 , 0.857471 , 0.883385 , 0.8694 , 0.883994 , 0.8694 , 0.896614 , 0.896614 , 0.883385 , 0.973741 , 0.868705 , 0 , 0.883994 , 0.509227 , 0.934178 , 0.934178 , 0.883385 , 0.883385 , 0.88277 , 0.960507 , 0.960507 , 0.56838 , 0.866577 , 0.973741 , 0.88277 , 0.94776 , 0.896614 , 0.9093 , 0.896614 , 0.82977 , 0.676518 , 0.896614 , 0.934527 , 0 , 0.89552 , 0.896614 , 0.908337 , 0.89607 , 0.89607 , 0.788805 , 0.947482 , 0.88277 , 0.973741 , 0.883385 , 0.794876 , 0.89552 , 0 
3720 , 0.601029 , 0.782005 , 0.737268 , 0.601029 , 0.654976 , 0.273189 , 0.392542 , 0.287994 , 0.619889 , 0.639349 , 0.627976 , 0.686921 , 0 , 0.317986 , 0.13937 , 0.53399 , 0.581219 , 0.639349 , 0.64775 , 0.53781 , 0.512702 , 0.648933 , 0.323273 , 0.568359 , 0.650179 , 0.325335 , 0.773551 , 0.303643 , 0.765266 , 0.314282 , 0.601367 , 0.053621 , 0.464211 , 0.658892 , 0 , 0.789371 , 0.714537 , 0.567502 , 0.384835 , 0.65077 , 0.56069 , 0.79866 , 0.668134 , 0.289819 , 0.315745 , 0 , 0.132619 , 0 
3721 , 0.72067 , 0.89011 , 0.832402 , 0.72067 , 0.772727 , 0.772727 , 0.512195 , 0.772727 , 0.67033 , 0.72973 , 0.78022 , 0.886364 , 0 , 0.78022 , 0.710983 , 0.608939 , 0.647059 , 0.72973 , 0.72973 , 0.886364 , 0.700599 , 0.89011 , 0.72973 , 0.72973 , 0.832402 , 0.543147 , 0.89011 , 0.832402 , 0.89011 , 0.886364 , 0.944134 , 0.440994 , 0.67033 , 0.72973 , 0 , 0.886364 , 0.82659 , 0.837838 , 0.72973 , 0.72067 , 0.78022 , 0.886364 , 0.72067 , 0.832402 , 0.545455 , 0 , 0.78022 , 0 
3722 , 0.668614 , 0.627039 , 0.588361 , 0.668614 , 0.570392 , 0.54513 , 0.516806 , 0.555706 , 0.596687 , 0.559471 , 0.637804 , 0.535701 , 0 , 0.652587 , 0.090121 , 0.538859 , 0.626562 , 0.559471 , 0.566147 , 0.533722 , 0.492189 , 0.614834 , 0.368128 , 0.657485 , 0.672738 , 0.621459 , 0.605043 , 0.558424 , 0.627039 , 0.665993 , 0.63173 , 0.245719 , 0.555706 , 0.58 , 0 , 0.591583 , 0.598234 , 0.391502 , 0.656437 , 0.561329 , 0.503378 , 0.599958 , 0.603298 , 0.672738 , 0.645274 , 0.613457 , 0.628168 , 0 
3724 , 0.67868 , 0.694271 , 0.683816 , 0.694271 , 0.673729 , 0.694271 , 0.694271 , 0.694271 , 0.657989 , 0.694271 , 0.678769 , 0.694271 , 0 , 0.689043 , 0.241033 , 0.50725 , 0.716143 , 0.694271 , 0.694271 , 0.663111 , 0.705059 , 0.673549 , 0.489191 , 0.673186 , 0.694356 , 0.683904 , 0.694271 , 0.688957 , 0.694271 , 0.689215 , 0.694271 , 0 , 0.694271 , 0.66888 , 0 , 0.700249 , 0.694271 , 0.695033 , 0.683992 , 0.652776 , 0.642056 , 0.67948 , 0.689215 , 0.694271 , 0.65723 , 0.705141 , 0.521344 , 0 
3725 , 0.603859 , 0.746594 , 0.366312 , 0.537313 , 0.462428 , 0.183994 , 0.527004 , 0.617983 , 0.516225 , 0.532216 , 0.67931 , 0.682903 , 0 , 0.581379 , 0.39545 , 0.568111 , 0.568111 , 0.532216 , 0.532216 , 0.504943 , 0.646388 , 0.578125 , 0.212257 , 0.703894 , 0.728203 , 0.501705 , 0.790278 , 0.571033 , 0.71875 , 0.581379 , 0.797287 , 0.070282 , 0.306928 , 0.462428 , 0 , 0.59924 , 0.474293 , 0.410646 , 0.58296 , 0.310718 , 0.537313 , 0.697068 , 0.462428 , 0.612785 , 0.490284 , 0 , 0.358621 , 0 
