@relation kb_relative_information_score

@attribute task_id numeric
@attribute weka.A1DE numeric
@attribute weka.AdaBoostM1_DecisionStump numeric
@attribute weka.Bagging_REPTree numeric
@attribute weka.BayesNet_K2 numeric
@attribute weka.BFTree numeric
@attribute weka.ConjunctiveRule numeric
@attribute weka.Dagging_DecisionStump numeric
@attribute weka.DecisionStump numeric
@attribute weka.DecisionTable_BestFirst numeric
@attribute weka.END_ND_J48 numeric
@attribute weka.FT numeric
@attribute weka.FURIA numeric
@attribute weka.Grading_ZeroR numeric
@attribute weka.HoeffdingTree numeric
@attribute weka.HyperPipes numeric
@attribute weka.IB1 numeric
@attribute weka.IBk numeric
@attribute weka.J48 numeric
@attribute weka.J48graft numeric
@attribute weka.JRip numeric
@attribute weka.KStar numeric
@attribute weka.LADTree numeric
@attribute weka.LibLINEAR numeric
@attribute weka.LibSVM numeric
@attribute weka.LMT numeric
@attribute weka.Logistic numeric
@attribute weka.LogitBoost_DecisionStump numeric
@attribute weka.LWL_DecisionStump numeric
@attribute weka.MultiBoostAB_DecisionStump numeric
@attribute weka.NaiveBayes numeric
@attribute weka.NBTree numeric
@attribute weka.OLM numeric
@attribute weka.OneR numeric
@attribute weka.PART numeric
@attribute weka.RacedIncrementalLogitBoost_DecisionStump numeric
@attribute weka.RandomForest numeric
@attribute weka.RandomSubSpace_REPTree numeric
@attribute weka.RandomTree numeric
@attribute weka.RBFClassifier numeric
@attribute weka.REPTree numeric
@attribute weka.Ridor numeric
@attribute weka.RotationForest_PrincipalComponents_J48 numeric
@attribute weka.SimpleCart numeric
@attribute weka.SimpleLogistic numeric
@attribute weka.SMO_PolyKernel numeric
@attribute weka.SMO_RBFKernel numeric
@attribute weka.VFI numeric
@attribute weka.ZeroR numeric


@data
3561 , 26.41384 , 50.041073 , -35.282117 , 40.409631 , 81.744461 , 0.134787 , 20.566386 , 33.23185 , 5.752185 , 57.070546 , 163.598456 , 141.958604 , 142.874304 , 24.422359 , -140.401632 , -182.882789 , -47.549527 , 63.396081 , 54.585244 , 38.245897 , 32.019212 , 57.779031 , 64.975869 , 253.820561 , 141.584604 , 188.3539 , 148.834521 , 33.000027 , 132.797422 , 56.476507 , 44.193956 , 102.744807 , 138.153187 , 66.018584 , -0.237206 , 7.699402 , 29.730416 , -48.269778 , 63.616148 , 8.113354 , 152.316539 , 95.096886 , 62.992988 , 141.584604 , 238.67084 , 142.874304 , -125.943649 , -0.237206 
3562 , 28.980644 , 30.776344 , 28.153371 , 28.847844 , 30.771713 , 26.39054 , 28.531547 , 29.562574 , 28.329081 , 31.163962 , 37.145568 , 41.190488 , 13.058626 , 30.071058 , 2.782679 , 34.153452 , 32.402407 , 31.163962 , 31.163962 , 27.023986 , 27.621814 , 25.384413 , 29.934487 , 42.591383 , 28.630017 , 32.288886 , 28.609333 , 31.075057 , 39.972236 , 30.083068 , 28.082738 , 13.058626 , 34.153452 , 31.163962 , -0.182345 , 25.43654 , 20.497378 , 40.4819 , 25.871497 , 33.38653 , 36.262935 , 24.588459 , 29.041112 , 28.630017 , 40.4819 , 13.058626 , 8.91192 , -0.182345 
3564 , 55.795589 , 65.946956 , 76.435645 , 64.095488 , 83.724317 , 56.01763 , 67.057873 , 65.946956 , 73.917711 , 88.29644 , 119.202146 , 81.672706 , 37.744375 , 93.288368 , 4.767962 , -83.0075 , 23.610603 , 101.786784 , 101.786784 , 70.794353 , 20.557625 , 97.596128 , 86.045125 , 93.290238 , 104.722801 , 101.829072 , 115.138395 , 67.384866 , 65.946956 , 92.522515 , 75.130869 , 16.009038 , 92.082719 , 87.443355 , 0 , 33.071095 , 58.845766 , -0.066965 , 31.770407 , 98.747541 , 83.630088 , 81.512071 , 98.34146 , 58.11917 , 39.361961 , 27.411533 , 13.054509 , 0 
3569 , 53.559923 , 29.091011 , 43.980874 , 53.060199 , 58.239926 , 36.051731 , 26.812594 , 37.029522 , 39.432768 , 55.656852 , 53.789251 , 56.42587 , 14.319823 , 49.345942 , 4.485389 , 53.116444 , 50.325981 , 56.532099 , 56.532099 , 48.745894 , 53.273153 , 53.655772 , 54.824271 , 52.574161 , 51.424224 , 50.544373 , 55.532526 , 47.93915 , 36.515877 , 52.085058 , 47.96801 , -24.526338 , 48.314413 , 56.532099 , -0.31321 , 44.163151 , 37.99523 , 43.358176 , 18.584156 , 39.562688 , 48.314413 , 51.909321 , 52.086344 , 51.424224 , 14.041364 , -2.041365 , 43.589047 , -0.31321 
3570 , 159.08869 , 167.406379 , 125.260492 , 160.961832 , 140.831698 , 90.669817 , 95.444691 , 84.828148 , 119.68929 , 139.251465 , 147.974274 , 151.271238 , 40.317248 , 157.265908 , -7.080331 , 143.62523 , 142.406646 , 148.947138 , 143.302917 , 136.930806 , 137.582633 , 148.644923 , 13.36734 , 150.362707 , 136.190715 , 143.115082 , 159.987106 , 84.275731 , 172.20318 , 161.273611 , 142.379026 , -110.153072 , 136.887753 , 135.956115 , -0.241868 , 140.692271 , 116.362502 , 140.030963 , 97.292974 , 118.459335 , 143.62523 , 144.972832 , 137.024624 , 138.394041 , 143.62523 , 174.725447 , 49.599554 , -0.241868 
3574 , 172.286313 , 81.118964 , 275.721333 , 157.176848 , 235.845277 , 86.660826 , 75.343928 , 81.118964 , 193.112151 , 208.449199 , 309.952017 , 293.991681 , 162.935619 , 125.465583 , 21.094621 , 276.641574 , 307.151373 , 282.097561 , 282.097561 , 114.021144 , 211.797577 , 214.872751 , 140.385006 , 258.724457 , 268.633788 , 79.826482 , 191.891776 , 111.267542 , 81.118964 , 153.755375 , 171.917529 , 57.189519 , 234.926479 , 279.85964 , 0.369827 , 289.367613 , 82.683763 , 287.653748 , 104.073478 , 245.768988 , 315.928701 , 244.634672 , 252.605211 , 72.671328 , 132.400537 , 90.58392 , 23.982155 , 258.724457 
3575 , 15.402221 , 41.177715 , 20.454171 , 15.452159 , 18.943671 , 13.080536 , 17.299354 , 21.491836 , 20.217543 , 22.241258 , 34.340976 , 21.860323 , 11.873869 , 20.57521 , -3.111187 , 38.97224 , 38.215773 , 22.241258 , 22.241258 , 16.13604 , 37.801312 , 13.28857 , 20.211829 , 45.22571 , 23.645101 , 32.717925 , 38.163899 , 23.65908 , 37.810631 , 20.724253 , 20.27018 , 1.451419 , 20.211829 , 26.871994 , -0.133829 , 21.99502 , 16.916309 , 20.211829 , 19.441144 , 19.581014 , 24.380809 , 28.941602 , 21.129292 , 26.300875 , 41.05673 , 11.873869 , 2.391955 , -0.133829 
3576 , 19.149471 , 23.622109 , 12.757612 , 20.451172 , 6.23533 , 13.365198 , 9.106626 , 8.47888 , 12.979481 , 9.58599 , 24.415992 , 16.987765 , 0 , 27.232596 , 2.3037 , -4 , 12.967908 , 9.58599 , 11.001028 , 5.003613 , 1.017646 , 1.918993 , 2 , 18 , 15.543012 , 19.632037 , 21.406265 , 9.465494 , 23.836739 , 27.334119 , 16.091091 , 6 , 14 , 5.989778 , 0 , 9.426107 , 10.976996 , 6 , 16.277889 , 8.380364 , 14 , 17.413146 , 9.671342 , 15.543012 , 34 , 18 , 8.171922 , 0 
3577 , -16.14422 , 25.475421 , -11.650261 , 8.24363 , 40.412354 , 24.069093 , 28.230332 , 25.475421 , 33.399755 , 34.0525 , 17.210086 , 34.532756 , 4.748843 , 32.104755 , -5.598551 , -18.024095 , -7.023172 , 34.939918 , 34.939918 , 28.489536 , 21.147387 , 33.840745 , 10.442077 , 7.026137 , 15.938042 , 0.071479 , 30.155269 , 22.92949 , 25.475421 , 29.965935 , 13.563406 , 19.551252 , 48.017424 , 19.017463 , 0.375018 , -17.358122 , 26.093473 , -2.403858 , 1.055981 , 2.75589 , 45.740131 , 25.437491 , 40.547861 , 15.067379 , -13.860166 , -2.513593 , 11.691973 , 0.375018 
3578 , 298.687856 , 98.245189 , 309.105212 , 281.674407 , 309.713411 , 98.127646 , 96.711416 , 98.245189 , 277.071922 , 296.829824 , 308.661648 , 305.644911 , 23.118804 , 269.690855 , 142.55612 , 309.713411 , 306.725006 , 301.223411 , 298.924426 , 288.603671 , 304.148909 , 303.867223 , 132.923578 , 235.030567 , 306.792656 , 306.661718 , 307.647025 , 167.204921 , 98.245189 , 278.260424 , 286.276809 , 238.252197 , 309.713411 , 298.872596 , 0.273819 , 302.341948 , 287.279108 , 297.923132 , 160.524213 , 309.650142 , 309.713411 , 295.224741 , 309.713411 , 306.792656 , 308.595629 , 37.466804 , 299.662025 , 0.273819 
3580 , -3.054537 , -5.655335 , -2.982288 , -3.19825 , -11.015708 , 3.217179 , 2.049886 , -4.118307 , -0.43414 , -7.473907 , 16.964904 , 4.197037 , 20.153362 , -0.106446 , -9.791072 , -18.311427 , -3.782198 , -7.473907 , -7.473907 , -1.75881 , -4.86472 , -11.259672 , -11.900629 , 22.290295 , -2.893024 , 3.738593 , -6.686235 , 2.354974 , 7.218128 , -5.449858 , -2.097647 , -9.763696 , 30.838026 , -9.635117 , -0.106446 , -5.488021 , -1.511975 , -11.900629 , -3.854747 , -5.493768 , 18.016429 , 1.467793 , -1.750782 , -3.815912 , 20.153362 , 20.153362 , -11.048917 , -0.106446 
3581 , 635.199117 , 763.810568 , 667.306274 , 610.862279 , 677.810469 , 256.152352 , 191.933689 , 210.634197 , 627.594084 , 724.01148 , 747.809981 , 762.153855 , 97.187618 , 218.226246 , -17.746642 , 139.982798 , 144.660502 , 724.01148 , 750.13258 , 687.96218 , 274.676322 , 611.15422 , 327.466445 , 402.867476 , 749.576637 , 192.278603 , 746.591638 , 225.315043 , 768.54593 , 205.693271 , 673.354236 , -135.129075 , 486.419971 , 689.816604 , -0.035391 , 533.455695 , 479.907748 , 561.821003 , 158.013829 , 652.951246 , 716.698798 , 456.400114 , 659.812306 , 176.374414 , 325.428579 , 144.058529 , -6.065889 , -0.035391 
3582 , 42.091889 , 44.434509 , 36.718852 , 42.196959 , 32.984526 , 30.443611 , 6.26462 , 33.331043 , 36.860639 , 29.964899 , -1.520804 , 51.8011 , 17.384305 , -1.121993 , -9.400885 , 19.553939 , 19.126751 , 29.964899 , 35.864265 , 40.917248 , 16.472315 , 40.795563 , -10.820926 , 17.384305 , 44.518022 , -2.409072 , 45.875369 , 33.482226 , 54.338235 , 10.957738 , 43.998834 , -34.686891 , 60.776969 , 29.118565 , -0.203724 , 17.826357 , 25.239832 , 17.384305 , -0.975386 , 42.177371 , 45.589537 , 17.489093 , 31.685602 , 11.987801 , 2.196873 , 17.384305 , -16.641954 , -0.203724 
3583 , 350.783775 , 374.418762 , 346.154686 , 352.236503 , 334.274134 , 308.059432 , 308.154295 , 318.53253 , 327.46944 , 343.588701 , 356.486959 , 380.423488 , 53.696156 , 337.968318 , 17.273633 , 348.349759 , 347.229728 , 343.588701 , 345.619741 , 338.767373 , 342.179746 , 349.424196 , 334.02632 , 393.366282 , 342.894879 , 353.208507 , 372.499723 , 323.177195 , 381.942551 , 336.299368 , 319.032197 , 170.329874 , 364.719404 , 346.908762 , -0.04272 , 344.92163 , 288.870357 , 323.795292 , 314.62216 , 327.88279 , 358.580787 , 342.83591 , 336.199515 , 336.097336 , 366.76561 , 239.900864 , 104.930319 , -0.04272 
3585 , 13.826538 , 31.406688 , 26.078547 , 13.541824 , 23.322715 , 1.277552 , 12.271776 , 0.196457 , 9.075584 , 23.427282 , 38.271781 , 42.382102 , 31.094577 , 23.067671 , -34.559422 , 21.284993 , 20.732825 , 23.427282 , 23.427282 , 16.543045 , 20.685718 , 21.444245 , 18.832597 , 38.451765 , 19.336772 , 26.068737 , 38.467514 , 14.882778 , 42.615243 , 21.939836 , 24.837344 , 48.261349 , 21.284993 , 21.501348 , -0.35891 , 29.687292 , 14.381432 , 23.737389 , 15.052049 , 16.488476 , 38.451765 , 22.931559 , 23.69789 , 19.336772 , 38.451765 , 31.094577 , -26.605393 , -0.35891 
3586 , 1834.883457 , 1774.53699 , 1949.671836 , 1956.567735 , 1817.893804 , 1282.912031 , 1333.826338 , 1260.198393 , 1672.912502 , 1810.760005 , 2319.896264 , 2335.054239 , 14.922602 , 1145.612063 , 158.476755 , 1854.956803 , 1896.018741 , 1810.760005 , 1820.022384 , 1688.410497 , 1874.375253 , 1772.735096 , 2378.966543 , 2352.966059 , 1982.102434 , 1881.16904 , 1922.414068 , 1463.350404 , 2199.453064 , 1943.089873 , 1956.500525 , 14.922602 , 2152.962342 , 1826.935481 , 1494.543543 , 1934.660048 , 1722.601489 , 1860.482979 , 1693.199651 , 1857.148495 , 2172.962714 , 1831.789853 , 1790.102661 , 1851.293719 , 2298.965056 , 1746.954795 , 427.993716 , -0.001745 
3587 , 104.081766 , 130.174076 , 124.956678 , 103.086767 , 127.009504 , 87.780298 , 81.874898 , 96.066686 , 105.231132 , 138.40686 , 127.894486 , 143.184277 , 5.750291 , 122.772149 , -0.261176 , 137.918462 , 138.361418 , 138.40686 , 138.40686 , 121.169937 , 97.077512 , 130.429289 , 139.92101 , 143.926106 , 131.495613 , 130.736151 , 127.641106 , 100.20044 , 143.152572 , 49.009604 , 102.75572 , 53.811444 , 131.910818 , 142.137812 , -0.068686 , 123.317748 , 83.396952 , 131.910818 , 110.554981 , 101.70218 , 123.900626 , 134.496761 , 130.253165 , 106.748198 , 133.913366 , 133.913366 , 5.363154 , -0.068686 
3588 , 11975.76736 , 11926.06306 , 13991.84743 , 11592.47906 , 14138.71806 , 1.027072 , 2132.451058 , 1980.673263 , 10299.96959 , 14192.26263 , 13928.77724 , 14281.80686 , 3155.42432 , 10799.43632 , -2849.575243 , 13921.19381 , 13919.56536 , 14192.26263 , 14202.47328 , 13714.00719 , 11940.40893 , 11676.52677 , 8524.211593 , 13956.43749 , 14247.41137 , 9344.415271 , 12926.9692 , 4701.19767 , 12696.93613 , 2899.655857 , 13370.93113 , 1973.586246 , 6900.652728 , 13974.52949 , 11327.42202 , 13671.05061 , 10640.73132 , 13561.70827 , 10553.24821 , 13894.03742 , 14031.62401 , 13998.63012 , 14091.4956 , 8729.450909 , 11604.50924 , 11383.64884 , 916.954674 , -0.12102 
3589 , 583.088115 , 701.804894 , 652.800016 , 564.542155 , 697.690154 , 319.205961 , 154.153266 , 150.233556 , 604.415501 , 717.42522 , 736.251208 , 732.933747 , 82.363308 , 142.834571 , -9.038113 , 187.696145 , 187.377151 , 717.42522 , 722.012426 , 656.900285 , 279.227175 , 623.156995 , 280.875193 , 321.387823 , 712.690403 , 146.390582 , 691.227885 , 170.085013 , 742.74999 , 152.337386 , 645.068502 , -108.046051 , 485.463973 , 698.87842 , -0.028193 , 526.28686 , 433.135785 , 530.027865 , 114.928056 , 620.168293 , 698.155278 , 404.144726 , 669.103712 , 124.912902 , 264.670141 , 100.593992 , 18.345879 , -0.028193 
3590 , 206.535037 , 217.001463 , 288.065488 , 195.25172 , 328.539254 , 38.035855 , 53.068008 , 69.695891 , 211.498209 , 286.372346 , 305.036899 , 327.568029 , 44.521697 , 251.629019 , 10.756637 , 323.423743 , 320.313506 , 286.372346 , 287.3197 , 292.016268 , 184.921769 , 218.77382 , 211.455768 , 276.600771 , 287.234663 , 171.157237 , 238.123729 , 179.522178 , 232.818139 , 195.377915 , 301.816399 , 140.203421 , 225.706238 , 290.195282 , -0.017314 , 321.218768 , 216.717902 , 326.143649 , 180.015259 , 267.410901 , 303.065929 , 297.620058 , 315.58665 , 162.42157 , 221.634675 , 142.239202 , 125.901927 , -0.017314 
3591 , 5663.402763 , 6772.584951 , 6742.633376 , 5379.553384 , 6560.418408 , 3059.147077 , 3066.239786 , 3074.166729 , 6273.607012 , 6682.843641 , 7031.762147 , 7025.135126 , 1209.615805 , 6617.722205 , -367.993449 , 3941.717724 , 3940.877657 , 6682.843641 , 6715.726295 , 6475.604935 , 4941.892611 , 6123.515495 , 7191.103237 , 7218.550938 , 6928.397784 , 6901.280483 , 6903.685444 , 3149.19788 , 6881.857953 , 5911.767915 , 6043.189543 , 4342.87643 , 4465.335403 , 6558.908936 , 6079.263131 , 6760.779083 , 4736.640793 , 6720.269599 , 4990.899035 , 6629.787993 , 6872.287634 , 6605.861035 , 6541.418016 , 6862.684196 , 7184.769152 , 4427.330894 , 728.086039 , -0.063561 
3592 , 40.089807 , 62.819258 , 40.007725 , 44.541015 , 37.878033 , 29.851997 , 26.262968 , 27.605895 , 26.811676 , 39.561709 , 50.909518 , 58.88634 , 15.259719 , 30.853032 , -5.961831 , 57.572051 , 56.598807 , 39.561709 , 33.214859 , 42.813915 , 58.564167 , 49.800055 , 32.184652 , 51.225202 , 20.831743 , 14.497923 , 62.041618 , 33.131319 , 63.165021 , 30.661925 , 38.611828 , -20.705763 , 40.647119 , 39.862553 , -0.015741 , 48.727235 , 31.818394 , 53.340818 , 33.732924 , 30.261749 , 42.762735 , 52.294483 , 23.488499 , 12.804799 , 38.531502 , 15.259719 , -3.102224 , -0.015741 
3593 , 23024.18818 , 24007.49225 , 33679.34677 , 19988.02135 , 33291.31568 , 17656.64693 , 16838.66322 , 16836.60717 , 31038.10846 , 33557.65915 , 34931.00471 , 35066.63814 , 71.816881 , 33494.7734 , -0.183605 , 32209.96149 , 32577.77976 , 33557.65915 , 33557.65915 , 32051.2059 , 26557.46451 , 30465.18037 , 27493.94027 , 35111.97454 , 33690.9943 , 23044.76724 , 24109.17147 , 17960.92584 , 28165.7384 , 5983.658875 , 30230.04068 , 29467.94915 , 24665.92754 , 33569.13172 , 23622.34204 , 33312.33106 , 15306.30293 , 33219.67411 , 28988.92822 , 33644.73579 , 34881.97351 , 33378.07694 , 33566.6076 , 22515.28652 , 27351.93963 , 29583.94967 , 896.775428 , -0.000025 
3594 , 3909.261922 , 3939.492879 , 3926.152774 , 3908.533191 , 3937.365739 , 3930.886591 , 3914.296363 , 3914.175608 , 3907.406641 , 3917.145433 , 3953.704662 , 3958.780436 , 1050.103938 , 3896.173936 , -2551.374143 , 3911.84031 , 3899.874944 , 3917.145433 , 3917.145433 , 3921.542724 , 3388.049067 , 3917.971278 , 1050.103938 , 3952.015874 , 3775.965551 , 3604.275419 , 3935.173434 , 3914.113037 , 3964.377552 , 3195.59835 , 3905.662294 , -5470.699243 , 3964.377587 , 3928.441876 , 3769.993934 , 3939.936631 , 2873.251774 , 3938.437375 , 3148.299554 , 3908.064071 , 3945.835018 , 3919.779123 , 3912.745797 , 3432.873556 , 3918.021166 , 3173.228006 , 222.423142 , 3952.015874 
3595 , 16.451491 , 37.330131 , 23.482853 , 16.186374 , 33.76973 , 6.351394 , 12.081647 , 14.112264 , 10.212357 , 32.472213 , 32.787944 , 31.315084 , 7.416945 , 28.070452 , 8.091207 , 35.282485 , 35.705205 , 32.472213 , 32.472213 , 31.430453 , 34.064382 , 36.042908 , 13.847454 , 37.425988 , 27.917015 , 39.566643 , 37.412094 , 28.481397 , 37.932264 , 28.15325 , 23.440158 , 7.416945 , 18.13446 , 32.472213 , -0.292711 , 32.023036 , 24.348402 , 33.138982 , 22.572896 , 28.926559 , 30.995479 , 32.871906 , 32.348266 , 27.917015 , 30.995479 , 7.416945 , 17.430414 , -0.292711 
3596 , 154.086765 , 192.333084 , 165.538299 , 149.259756 , 180.430224 , 107.4713 , 67.320358 , 79.505717 , 141.532725 , 185.962325 , 181.237313 , 195.771205 , 11.212978 , 65.334828 , -0.024398 , 169.731101 , 168.646577 , 185.962325 , 184.020001 , 184.908956 , 178.986557 , 169.713292 , 77.429409 , 191.803244 , 173.197015 , 49.734306 , 191.487457 , 88.259228 , 199.38914 , 65.27034 , 165.097146 , 11.212978 , 161.704867 , 183.955483 , -0.025722 , 178.727995 , 132.832594 , 173.744218 , 77.683867 , 152.32127 , 181.770452 , 172.042532 , 168.296328 , 32.963545 , 89.46876 , 11.212978 , -0.596148 , -0.025722 
3597 , 25.735158 , 37.655045 , 30.253176 , 25.67255 , 23.63596 , 16.772968 , 25.8988 , 26.176572 , 25.563604 , 27.118822 , 28.806931 , 40.80368 , 1.942291 , 27.001242 , 1.36223 , 23.955516 , 30.132496 , 27.118822 , 27.118822 , 27.181296 , 28.218118 , 34.436541 , 9.9471 , 41.966336 , 20.3664 , 28.695193 , 37.286428 , 27.87556 , 48.354045 , 27.211139 , 29.067649 , 13.949505 , 47.969943 , 27.920598 , -0.059037 , 30.715593 , 20.81342 , 29.959123 , 24.930846 , 21.280258 , 49.971145 , 25.83633 , 26.131003 , 20.3664 , 43.967539 , 11.948302 , 4.311226 , -0.059037 
3598 , 79.222709 , 134.166128 , 91.113362 , 78.854291 , 98.21275 , 44.791862 , 40.741212 , 49.163975 , 74.682414 , 136.632408 , 120.568948 , 127.764949 , 14.621599 , 99.399806 , -1.384214 , 32.726731 , 47.204462 , 136.632408 , 138.227841 , 88.63985 , 53.826324 , 107.493937 , 125.264074 , 127.275755 , 102.890106 , 126.175473 , 141.469095 , 43.612636 , 144.860518 , 99.325069 , 90.690861 , 14.621599 , 58.878589 , 74.716958 , -0.061643 , 59.185244 , 57.902141 , 54.855226 , 16.098336 , 113.12737 , 119.22903 , 80.995484 , 98.235853 , 102.890106 , 121.240711 , 16.63328 , -8.429634 , -0.061643 
3599 , 168.053363 , 171.028294 , 148.461122 , 171.477587 , 157.069382 , 127.573501 , 121.597568 , 127.534536 , 141.20759 , 167.479064 , 166.505388 , 159.738875 , 52.358289 , 170.887836 , -64.086797 , 169.252181 , 167.72873 , 167.479064 , 164.607955 , 153.707956 , 158.727119 , 159.817403 , 138.637114 , 135.853926 , 160.227611 , 164.106417 , 166.792438 , 128.927747 , 170.740434 , 172.629771 , 160.561578 , 149.769866 , 135.853926 , 165.424827 , -0.652065 , 159.714674 , 135.791475 , 172.035369 , 131.802862 , 146.09031 , 158.11943 , 162.418288 , 159.865665 , 160.227611 , 163.685805 , 52.358289 , 13.242771 , -0.652065 
3600 , 7930.008323 , 9153.390665 , 9250.609573 , 6389.717952 , 8572.443279 , 4636.678383 , 4857.940906 , 4578.246166 , 7611.388248 , 9195.461375 , 9991.664003 , 10026.94903 , 1694.271852 , 6995.241453 , -487.791004 , 8897.052674 , 8895.976052 , 9195.461375 , 9278.225325 , 8572.044814 , 7894.651124 , 7991.914764 , 6838.819786 , 7889.656275 , 9324.137212 , 9237.141696 , 9320.339751 , 4805.82379 , 9979.035422 , 5599.359253 , 7474.297744 , -2604.228592 , 7676.592971 , 9158.176954 , 8635.349015 , 8322.610148 , 7398.367557 , 8286.822823 , 8995.090015 , 9032.99771 , 9486.596768 , 9197.354638 , 8712.460166 , 8994.348271 , 10328.50711 , 10340.91856 , -424.583505 , -0.033251 
3601 , 6102.106537 , 5925.157108 , 5954.921558 , 5368.769304 , 5751.297202 , 4260.903491 , 3198.50217 , 3254.189287 , 5141.824962 , 5999.552472 , 6419.487598 , 6194.591598 , 1902.617905 , 4853.064173 , -2385.332365 , 6053.711418 , 6052.267216 , 5999.552472 , 6057.660098 , 5658.345011 , 3914.675035 , 5477.126233 , 3618.911003 , 3923.578417 , 5961.539112 , 5861.582052 , 6168.88785 , 3456.545922 , 6120.131701 , 5861.04957 , 5875.999481 , -6465.580393 , 4835.041763 , 5854.410137 , 5340.265097 , 5970.135298 , 5311.510096 , 5896.299921 , 5517.949195 , 5823.818719 , 6167.961698 , 5946.151349 , 5711.038288 , 5808.338152 , 6287.289769 , 5307.276254 , -919.157804 , -0.314178 
3602 , 23.294184 , 34.602176 , 26.718957 , 23.442269 , 26.94519 , 16.737451 , 21.526082 , 26.890813 , 23.952542 , 28.129857 , 35.290613 , 47.519463 , 4.694312 , 36.366234 , 6.437718 , 28.762242 , 28.348322 , 28.129857 , 28.129857 , 31.187978 , 23.31866 , 27.405768 , 6.699972 , 42.801869 , 26.058193 , 28.280206 , 37.314525 , 26.998014 , 47.102874 , 36.234789 , 25.418984 , 6.699972 , 38.790547 , 29.067988 , -0.093157 , 29.456279 , 26.268991 , 30.767903 , 20.407262 , 26.790422 , 44.807529 , 18.347771 , 27.55925 , 23.511442 , 42.801869 , 4.694312 , 16.531963 , -0.093157 
3603 , 1230.046801 , 1373.106638 , 1660.226397 , 1086.578661 , 1525.196536 , 880.558194 , 806.049261 , 781.119625 , 1240.183299 , 1541.657094 , 2106.275425 , 1861.271446 , 24.712289 , 835.532982 , 18.563947 , 1834.881146 , 1833.935831 , 1541.657094 , 1554.925474 , 1471.638616 , 516.573698 , 1331.832418 , 12.711169 , 260.734305 , 1856.317084 , 1684.725359 , 1625.774193 , 803.293922 , 1644.350963 , 1031.153255 , 1518.631775 , 1184.820507 , 1144.816775 , 1495.109506 , 873.656681 , 1748.012547 , 1215.002366 , 1716.870138 , 1161.515754 , 1537.010912 , 1786.876668 , 1825.642228 , 1540.502597 , 1579.584635 , 1848.882453 , 894.793452 , 95.672419 , 1086.578661 
3605 , 19.889778 , 18.501308 , 14.44104 , 18.857404 , 17.506106 , 17.815363 , 11.144021 , 20.661993 , 19.843456 , 13.967048 , 17.105553 , 29.317396 , 3.66047 , 19.580422 , 0.463598 , 25.784964 , 25.128984 , 13.967048 , 13.967048 , 18.345474 , 8.908827 , 15.858537 , 9.694423 , 29.807599 , 16.873998 , 15.374681 , 16.686942 , 19.663581 , 27.097196 , 19.958633 , 18.190422 , -14.441389 , 19.751011 , 12.856771 , -0.115507 , 10.764993 , 12.284339 , 11.778708 , 15.059866 , 11.439865 , 21.762329 , 20.340869 , 17.971068 , 17.165755 , 23.773646 , 3.66047 , 5.066041 , -0.115507 
3606 , 605.62318 , 721.033538 , 667.570755 , 578.370586 , 711.997227 , 292.73599 , 180.356426 , 196.257573 , 602.719442 , 740.945387 , 768.434789 , 761.901802 , 101.469505 , 180.664694 , -18.430955 , 440.444703 , 439.713542 , 740.945387 , 750.045335 , 642.179698 , 481.979863 , 610.36249 , 326.091624 , 622.184417 , 768.663948 , 169.225436 , 746.010988 , 226.568458 , 746.079081 , 184.149412 , 651.039353 , -88.438286 , 454.738838 , 663.460184 , -0.005262 , 677.061017 , 455.776454 , 691.613072 , 217.663629 , 652.830678 , 656.898745 , 621.392645 , 703.31886 , 161.830388 , 305.671432 , 99.427486 , -7.495573 , -0.005262 
3607 , 292.87984 , 291.425226 , 340.745367 , 279.494559 , 318.638759 , 248.497895 , 264.779848 , 252.707291 , 303.963744 , 326.038215 , 438.996821 , 452.927897 , 5.949673 , 244.029944 , 0.364376 , 371.967732 , 353.954797 , 326.038215 , 324.654802 , 296.276001 , 304.797472 , 344.102259 , -0.050623 , 469.972567 , 338.15394 , 235.189198 , 304.136217 , 270.559019 , 432.393069 , 245.150777 , 282.503922 , 31.950956 , 409.969607 , 334.657747 , -0.006898 , 353.168926 , 167.303743 , 355.218437 , 236.583703 , 309.734964 , 427.970495 , 324.172001 , 320.883657 , 225.425987 , 387.968521 , 219.960232 , 32.366347 , 279.494559 
3609 , 608.670967 , 730.347859 , 688.875161 , 569.415392 , 713.42771 , 243.429925 , 186.272634 , 193.958394 , 550.397141 , 742.31332 , 724.132793 , 773.444898 , 76.188892 , 180.123552 , -1.276331 , 737.193766 , 736.002811 , 742.31332 , 744.292699 , 684.293362 , 729.933671 , 592.187274 , 272.26679 , 856.457642 , 743.22264 , 148.073255 , 771.070634 , 246.504365 , 715.841586 , 180.13346 , 662.32648 , -51.160671 , 397.594931 , 709.777053 , -0.026398 , 747.842863 , 569.37554 , 767.51509 , 256.94568 , 656.586518 , 727.086658 , 720.677626 , 696.230052 , 116.5947 , 260.13826 , 142.895806 , 24.348022 , -0.026398 
